0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.586773823401277652e-04,1.342150623211900949e-02,2.141675471074289128e-02
2.000000000000000000e+00,1.729291883849139871e-02,1.068851106054655581e-01,1.315025430875441104e-01
3.000000000000000000e+00,2.620345348959551846e-03,3.275896484802420794e-02,5.118930893223263418e-02
4.000000000000000000e+00,1.692274692427716198e-03,2.247279144555433886e-02,4.113726646761688144e-02
5.000000000000000000e+00,3.287244391286558206e-04,8.321531886213096030e-03,1.813075947467882032e-02
6.000000000000000000e+00,3.905020458542947360e-04,7.897881919578358598e-03,1.976112461005938639e-02
7.000000000000000000e+00,2.276847255366157557e-04,6.860806691931998352e-03,1.508922547835427411e-02
8.000000000000000000e+00,1.841772481112773953e-04,5.626820821853166510e-03,1.357119184564411704e-02
9.000000000000000000e+00,9.880989273073319127e-05,4.111174094734283344e-03,9.940316530711342316e-03
1.000000000000000000e+01,7.987260643409111892e-05,3.378473052658579646e-03,8.937147555797157750e-03
1.100000000000000000e+01,6.704059304221048152e-05,2.596313369325677946e-03,8.187832011113227448e-03
1.200000000000000000e+01,4.976239927033909006e-05,2.410156100336472741e-03,7.054246896043480861e-03
1.300000000000000000e+01,3.645603382809427468e-05,1.959281866367390806e-03,6.037883224118720076e-03
1.400000000000000000e+01,3.537144832180507867e-05,1.698251365892705037e-03,5.947390042851156099e-03
1.500000000000000000e+01,2.128275067437866965e-05,1.367117274373804651e-03,4.613323170381483998e-03
1.600000000000000000e+01,1.621043062732924856e-05,1.133136238000107552e-03,4.026217906091180722e-03
1.700000000000000000e+01,1.540045024307532093e-05,1.244565236477043020e-03,3.924340739930125103e-03
1.800000000000000000e+01,1.134850016533008739e-05,1.079276902427949315e-03,3.368753503201159932e-03
1.900000000000000000e+01,7.208414461789344215e-06,7.928521802167634190e-04,2.684849057542964320e-03
2.000000000000000000e+01,9.991075155088208868e-06,1.069312053348372375e-03,3.160866203287986294e-03
